cluster_id,region,year,NDVI,NDWI,EVI,habitat_score,n_images,centroid_lat,centroid_lon,multi_source,has_breeding,habitat_tier,urban_fraction_pct,n_points,n_species,n_years,total_abundance,extent_km
141,Southern Basin,2018,0.1644326811822387,-0.3815085950277702,0.10705260800056812,-0.1631320845437666,3023,-32.475010902600026,142.95862266771738,,,,0.004048270029635262,5,16,8,,11.22
145,Southern Basin,2018,0.17256386135298538,-0.4482994601597188,0.1052332304283636,-0.1999541315546371,3023,-32.41500621274557,143.4669391888487,,,,0.0,4,4,1,,5.42
163,Northern Basin,2018,0.37108400871825553,-0.4601955859331133,0.22381248857698297,-0.12768374807256577,3023,-30.61211383769263,147.66400099160998,,,,0.0019762960724021865,3,7,1,,7.38
252,Northern Basin,2018,0.38613873341960175,-0.4647273952375641,0.2028977615834595,-0.12438094377469777,3023,-26.55479611795656,150.30678984303984,,,,0.06847428383225172,65,9,8,,53.11
222,Northern Basin,2018,0.1701898652405736,-0.45407737480698274,0.10156381845003053,-0.20437047878796016,3023,-28.56802457044159,147.22794392194368,,,,0.0,4,5,5,,3.61
216,Northern Basin,2018,0.19374718210118896,-0.3093879916284967,0.1226974196460118,-0.10813392213662242,3023,-28.579247314300876,147.99956567347732,,,,0.03370563466433089,11,9,3,,19.33
124,Southern Basin,2018,0.21171211429626635,-0.4286237661626302,0.1275775612302703,-0.17248941397907158,3023,-32.62425656385572,143.85926515832296,,,,0.0,4,7,5,,2.1
125,Southern Basin,2018,0.23239573309826486,-0.5023783177281449,0.1283716535491187,-0.208468697397581,3023,-32.58944653407655,144.52851136939663,,,,0.0,7,15,13,,9.59
221,Northern Basin,2018,0.13854578690411606,-0.3222715336480362,0.10240003829010566,-0.13794460542717527,3023,-28.579260432041313,145.8425649844291,,,,0.0,3,6,7,,3.87
155,Northern Basin,2018,0.25212920964833185,-0.3934393675495672,0.16103914374249764,-0.13521193667040757,3023,-32.16694424445423,148.39519928583692,,,,0.26615252295712943,3,16,1,,4.48
123,Southern Basin,2018,0.23998836479344904,-0.4926066296547493,0.130967162017057,-0.19956863187546992,3023,-32.588238972078784,144.37017107166088,,,,0.0,9,6,6,,13.44
140,Northern Basin,2018,0.385641133217747,-0.48661983930276326,0.2322273042902905,-0.13771545029455912,3023,-32.502567451714,149.58120216330903,,,,0.447645443034713,14,5,3,,18.9
70,Southern Basin,2018,0.1638774213861651,-0.38399558837583997,0.09656506453434295,-0.16484638447103792,3023,-34.5211152863588,140.4888847058167,,,,0.02446333655367304,4,4,1,,8.39
230,Northern Basin,2018,0.1836503620846271,-0.41972544976563586,0.10529406602617067,-0.17837512502553066,3023,-28.475630104763482,147.49078485205155,,,,0.0,19,5,2,,16.96
18,Southern Basin,2018,0.2713585770736167,-0.40647956665157664,0.16861037678560042,-0.1353443091614993,3023,-36.502567636405146,145.59094782088025,,,,0.16123053989191488,8,13,3,,9.25
254,Northern Basin,2018,0.41015563845834796,-0.48308323679352144,0.21966145237408546,-0.12578768669277368,3023,-26.60470588975841,150.3321624995054,,,,0.034637037801718194,6,13,9,,3.08
185,Northern Basin,2018,0.11525273391414896,-0.4527514376546153,0.07016590436059544,-0.22554976902710958,3023,-30.47444798698685,143.52777516558024,,,,0.0,5,4,2,,6.4
229,Northern Basin,2018,0.15894414347617683,-0.35613286332438304,0.10864243032557855,-0.1501020606041591,3023,-28.49825003631421,146.37267678350747,,,,0.005397491373009622,16,9,17,,20.26
28,Southern Basin,2018,0.6739269352610173,-0.6716443492439829,0.34808316877651696,-0.13341583544198277,3023,-36.36946887327191,146.7391313073495,,,,0.5868585438313829,10,14,18,,6.78
173,Northern Basin,2018,0.35463208826437265,-0.5269732823299902,0.1768575180846224,-0.17433113409224502,3023,-30.51580809939653,146.6540832294005,,,,0.0,7,9,8,,10.55
260,Northern Basin,2018,0.22789651513627762,-0.44210605387319135,0.1254702342252181,-0.17410502626940377,3023,-26.522538392696834,146.39848440964175,,,,7.891171628615004E-4,22,12,19,,27.73
119,Northern Basin,2018,0.21903987035612332,-0.39489308621398755,0.13741139278212583,-0.1493199035859432,3023,-32.687730900634314,148.1423451783925,,,,0.09928587185081238,7,6,1,,16.22
241,Northern Basin,2018,0.19452314979793983,-0.47155697410834274,0.11232950241208566,-0.2051249245458297,3023,-28.416456083509214,147.28361229913673,,,,0.0,11,5,9,,11.14
269,Northern Basin,2018,0.1720835308797185,-0.3868801823557902,0.10178373487316145,-0.16329469706158672,3023,-26.476018026401192,145.4390660729698,,,,0.0,3,4,5,,5.0
5,Wimmera Disconnected,2018,0.1883379292175898,-0.3396590782797748,0.12225727702763674,-0.12846027528082898,3023,-36.60120303968699,142.36990259053402,,,,3.415065569599953,5,6,1,,4.6
257,Northern Basin,2018,0.21975215266167641,-0.4256100524032339,0.12991742150961383,-0.16746517037726974,3023,-26.534164343599233,146.6221378363626,,,,0.0,6,11,16,,10.23
76,Wimmera Disconnected,2018,0.36610086065532566,-0.5169474132525432,0.25391265844358546,-0.16372810368939567,3023,-34.37277769793414,142.15832206916878,,,,0.24692458969482012,4,5,1,,7.9
