cluster_id,region,year,NDVI,NDWI,EVI,habitat_score,n_images,centroid_lat,centroid_lon,multi_source,has_breeding,habitat_tier,urban_fraction_pct,n_points,n_species,n_years,total_abundance,extent_km
244,Northern Basin,2016,0.2196264715408974,-0.3234944831284253,0.13006121732451553,-0.10624610126069622,1140,-28.442201171454315,149.6458339966445,,,,0.0,3,17,17,,2.92
217,Northern Basin,2016,0.2770387095192842,-0.380974290770233,0.16238737093797587,-0.11776909065442609,1140,-28.532347771003145,148.15980508371558,,,,0.19405314279213745,57,12,9,,25.02
3,Southern Basin,2016,0.35480538847970966,-0.4864954728941072,0.18092136058272823,-0.14997512834458046,1140,-36.563737922007206,143.89718194151683,,,,1.704692894294134,21,24,29,,18.27
235,Northern Basin,2016,0.25264902503862885,-0.38319961733089497,0.1623415841513325,-0.12886016038308543,1140,-28.481284407860308,145.70041006022493,,,,0.0010474145106780023,16,6,11,,14.77
251,Northern Basin,2016,0.4418853576523044,-0.5118766340048898,0.21283962499404846,-0.1303718373420121,1140,-26.556907824226503,150.76971428682003,,,,0.059688233115327435,58,18,14,,36.1
68,Southern Basin,2016,0.3074244894451243,-0.46741302079599956,0.17767846643308108,-0.15747801669954997,1140,-34.523644955185695,143.3093523179765,,,,8.877799615849534E-4,24,10,7,,17.32
132,Lachlan Disconnected,2016,0.3365394607880118,-0.5457692835902318,0.17856797659792084,-0.19284578583893436,1140,-32.4809711729911,145.02231932200547,,,,7.376699903274363E-4,46,13,14,,51.68
126,Southern Basin,2016,0.38168238600716226,-0.5321130220556884,0.22613025063751402,-0.16659485883054817,1140,-32.57809874720707,143.5205809739376,,,,0.0,6,8,1,,6.22
131,Southern Basin,2016,0.36389638606552804,-0.5245303346064976,0.21443002630274058,-0.1691596463376873,1140,-32.528380010514525,144.12960878738338,,,,0.0032154247992991943,29,13,10,,27.22
175,Northern Basin,2016,0.6112825927174693,-0.6163877404278909,0.3378783158043948,-0.12531960716974677,1140,-30.516326464976316,150.7117575052784,,,,0.0022919707624075893,11,14,9,,16.47
236,Northern Basin,2016,0.34316852950523935,-0.4504860702497933,0.20148826406631348,-0.13302423034778024,1140,-28.489022738173585,150.68155538347472,,,,0.16419171249922487,5,16,8,,6.51
135,Lachlan Disconnected,2016,0.40598117615781254,-0.5626863327076836,0.2105982744601998,-0.17521932916148517,1140,-32.49154606078219,145.83126214415515,,,,0.02605304980638836,47,18,22,,53.07
263,Northern Basin,2016,0.3599130740022565,-0.45770253506913794,0.19288989545415194,-0.13065629144058014,1140,-26.48941373009237,151.03548931374993,,,,0.06148874436658769,12,19,17,,11.65
177,Northern Basin,2016,0.22937547722114723,-0.45148184703816063,0.1446582442863304,-0.17913891733443746,1140,-30.515167794278632,144.11275999053015,,,,0.0,6,8,5,,4.13
153,Northern Basin,2016,0.26653735538143714,-0.40646795412766934,0.16086862144198907,-0.13726583032402673,1140,-32.26088227595549,148.1353112656326,,,,0.042016221353499854,8,14,1,,13.98
227,Northern Basin,2016,0.20579148181986684,-0.370115180328404,0.14099295287580257,-0.13975251546909567,1140,-28.465112356591725,146.1008575930393,,,,5.801228877725633E-4,23,17,25,,24.0
191,Northern Basin,2016,0.2008664069883533,-0.3064728202640184,0.13015550811165527,-0.10353712936306969,1140,-30.070464145427998,145.9825997223511,,,,0.0,3,18,1,,6.06
71,Southern Basin,2016,0.4108972692853724,-0.5335265027500024,0.20923551766007828,-0.15575699393585246,1140,-34.48368429525622,146.5327586159696,,,,0.28784419894895436,7,9,5,,12.56
89,Lachlan Disconnected,2016,0.3996899042269718,-0.4951892015722053,0.22647884801619245,-0.13723755925253442,1140,-34.16935429235431,144.36270093380094,,,,0.0,3,11,1,,1.42
83,Southern Basin,2016,0.30541100876848293,-0.4461224145916608,0.16654831887782395,-0.14550904524760333,1140,-34.22287404873925,146.15159903937297,,,,0.31053621903809825,3,14,1,,4.41
2,Wimmera Disconnected,2016,0.17910556908685496,-0.32862539799508983,0.11599016816394171,-0.1255330111623119,1140,-36.59290538459189,142.6424076407675,,,,0.30012907420979373,10,17,13,,18.24
141,Southern Basin,2016,0.42500113811765383,-0.529514299597823,0.23408786194962572,-0.1477081245116323,1140,-32.475010902600026,142.95862266771738,,,,0.004048270029635262,5,16,8,,11.22
145,Southern Basin,2016,0.30198863664469194,-0.486263687671802,0.16373703023009523,-0.17096275794520444,1140,-32.41500621274557,143.4669391888487,,,,0.0,4,4,1,,5.42
163,Northern Basin,2016,0.43991846283127845,-0.5072995506168106,0.2332799015512342,-0.12841234523757497,1140,-30.61211383769263,147.66400099160998,,,,0.0019762960724021865,3,7,1,,7.38
252,Northern Basin,2016,0.43285004534307936,-0.49832317002972565,0.20395677782108496,-0.12585388388060362,1140,-26.55479611795656,150.30678984303984,,,,0.06847428383225172,65,9,8,,53.11
222,Northern Basin,2016,0.23607003676635646,-0.4707763625742304,0.14355871374905324,-0.1880378028379956,1140,-28.56802457044159,147.22794392194368,,,,0.0,4,5,5,,3.61
216,Northern Basin,2016,0.2989283526783696,-0.40951928199060184,0.17791944311300242,-0.12614022812301326,1140,-28.579247314300876,147.99956567347732,,,,0.03370563466433089,11,9,3,,19.33
124,Southern Basin,2016,0.257997817893338,-0.4504801281529906,0.13997008849436005,-0.16708894973445915,1140,-32.62425656385572,143.85926515832296,,,,0.0,4,7,5,,2.1
125,Southern Basin,2016,0.3515769197795131,-0.5594521429571256,0.1920904440350473,-0.1950405178624701,1140,-32.58944653407655,144.52851136939663,,,,0.0,7,15,13,,9.59
221,Northern Basin,2016,0.20857341343512154,-0.37353529615651165,0.14057177508302363,-0.1406918123198584,1140,-28.579260432041313,145.8425649844291,,,,0.0,3,6,7,,3.87
155,Northern Basin,2016,0.2799473851663378,-0.38327818062273333,0.18676935478671836,-0.11798795430710485,1140,-32.16694424445423,148.39519928583692,,,,0.26615252295712943,3,16,1,,4.48
123,Southern Basin,2016,0.348787248852563,-0.53266495786205,0.19414677647751796,-0.1800840751762048,1140,-32.588238972078784,144.37017107166088,,,,0.0,9,6,6,,13.44
140,Northern Basin,2016,0.52935382505717,-0.5762446356206125,0.3245071959555028,-0.13400525134949948,1140,-32.502567451714,149.58120216330903,,,,0.447645443034713,14,5,3,,18.9
70,Southern Basin,2016,0.15693806158763574,-0.3870227777247571,0.09784611404532809,-0.16943844199979996,1140,-34.5211152863588,140.4888847058167,,,,0.02446333655367304,4,4,1,,8.39
230,Northern Basin,2016,0.25527916418966123,-0.45768882399521216,0.15062932097343745,-0.1725016287212628,1140,-28.475630104763482,147.49078485205155,,,,0.0,19,5,2,,16.96
18,Southern Basin,2016,0.4306180771150191,-0.5198300013049172,0.2571874003253206,-0.13965076993694267,1140,-36.502567636405146,145.59094782088025,,,,0.16123053989191488,8,13,3,,9.25
254,Northern Basin,2016,0.4530172239861214,-0.5160586337667104,0.2179083774036381,-0.12842829066557762,1140,-26.60470588975841,150.3321624995054,,,,0.034637037801718194,6,13,9,,3.08
185,Northern Basin,2016,0.21757615715918377,-0.4708151139189801,0.1261107761059922,-0.19545860548771454,1140,-30.47444798698685,143.52777516558024,,,,0.0,5,4,2,,6.4
229,Northern Basin,2016,0.2124954607698448,-0.39674722461044265,0.1425432249730654,-0.15305015045832765,1140,-28.49825003631421,146.37267678350747,,,,0.005397491373009622,16,9,17,,20.26
28,Southern Basin,2016,0.6864883796925112,-0.6612514393742397,0.38231088079282277,-0.1221555117475393,1140,-36.36946887327191,146.7391313073495,,,,0.5868585438313829,10,14,18,,6.78
173,Northern Basin,2016,0.4850769996307239,-0.5871851587309389,0.21586912840964248,-0.15828029538627378,1140,-30.51580809939653,146.6540832294005,,,,0.0,7,9,8,,10.55
260,Northern Basin,2016,0.3288738194408637,-0.5048685621979703,0.17592900287239696,-0.1713716095424367,1140,-26.522538392696834,146.39848440964175,,,,7.891171628615004E-4,22,12,19,,27.73
119,Northern Basin,2016,0.3314227504605709,-0.44013064270806,0.1846215425810247,-0.1315092854406076,1140,-32.687730900634314,148.1423451783925,,,,0.09928587185081238,7,6,1,,16.22
241,Northern Basin,2016,0.2752825223007993,-0.5050976066130802,0.16273284773315627,-0.19294555504752842,1140,-28.416456083509214,147.28361229913673,,,,0.0,11,5,9,,11.14
269,Northern Basin,2016,0.23595057289341678,-0.43092148365422633,0.12909779244637057,-0.1641726610351691,1140,-26.476018026401192,145.4390660729698,,,,0.0,3,4,5,,5.0
5,Wimmera Disconnected,2016,0.17737460403963892,-0.33008319366847566,0.12323040768333467,-0.12710007458522982,1140,-36.60120303968699,142.36990259053402,,,,3.415065569599953,5,6,1,,4.6
257,Northern Basin,2016,0.29063666628313045,-0.4693024363238278,0.17113460653255883,-0.1653267952810445,1140,-26.534164343599233,146.6221378363626,,,,0.0,6,11,16,,10.23
76,Wimmera Disconnected,2016,0.3777924549152234,-0.5182156810693404,0.25783484835681253,-0.15981242667551482,1140,-34.37277769793414,142.15832206916878,,,,0.24692458969482012,4,5,1,,7.9
262,Northern Basin,2016,0.3414250003313355,-0.4486263490342646,0.1722667668733006,-0.13260580928802454,1140,-26.511391258397566,151.16667794631593,,,,0.01902021289212407,4,8,1,,4.44
213,Northern Basin,2016,0.2526003352798852,-0.47795173954489406,0.13590878475158097,-0.18573090961498234,1140,-28.656981098400454,144.86712220129672,,,,0.0,5,4,1,,4.72
168,Northern Basin,2016,0.6936275098138226,-0.6478538104027658,0.443509764543586,-0.11126128231613042,1140,-30.583057090057604,150.4383876130912,,,,0.0,3,2,1,,2.84
133,Lachlan Disconnected,2016,0.3325533987711048,-0.5169890384360641,0.18761719488999976,-0.17717206355319656,1140,-32.56249524244031,145.01788991814624,,,,0.0,3,6,1,,3.69
118,Northern Basin,2016,0.28472995044301236,-0.3912090770287728,0.1599463050701818,-0.1208334660400587,1140,-32.90435339261042,148.09016665095928,,,,0.28939440835128855,3,8,1,,7.19
190,Northern Basin,2016,0.25712198627538213,-0.47929261457783884,0.1402318692014891,-0.18472677423655046,1140,-30.118680245620524,144.96542048781555,,,,0.0,4,4,1,,11.69
77,Southern Basin,2016,0.18807802746871233,-0.3557761970511726,0.11421741522046062,-0.13823450724321862,1140,-34.36881908193087,147.05504702990947,,,,0.2271993465135791,11,3,2,,12.5
19,Wimmera Disconnected,2016,0.16847454768968675,-0.32486090013344704,0.12046382074069888,-0.12752672100419354,1140,-36.4913335280862,142.4446228221447,,,,0.27314795707921413,5,3,2,,7.83
79,Southern Basin,2016,0.5224716514788744,-0.5603711451178296,0.28999894851057617,-0.12723402647914797,1140,-34.36833133099326,144.9238997116025,,,,0.0,3,2,1,,1.63
182,Northern Basin,2016,0.4003986302610962,-0.5534998032330616,0.1694040711400991,-0.17194042983539842,1140,-30.4708500825012,146.4287229690581,,,,0.005199293864738394,12,5,12,,18.98
233,Northern Basin,2016,0.3774553185959691,-0.4473091152675615,0.22858229494535687,-0.11740334172214925,1140,-28.499946344234672,150.44594625036098,,,,0.6130298362281372,4,4,2,,5.94
122,Southern Basin,2016,0.3397921887440679,-0.5279834884440281,0.16847013365664834,-0.18087321756878968,1140,-32.63517602988736,143.9701445241063,,,,0.0,4,1,2,,4.49
134,Lachlan Disconnected,2016,0.4143831987606758,-0.5316557547465821,0.19954132332316185,-0.15324017334367895,1140,-32.56915622927274,146.94621877104103,,,,0.038190393242732504,6,3,1,,13.0
183,Northern Basin,2016,0.287021587281744,-0.43898159901933564,0.17586739485311007,-0.1485803244989038,1140,-30.47827269431488,149.1392374151787,,,,0.007824035418395818,5,5,1,,7.31
176,Northern Basin,2016,0.4920298560799782,-0.5372334699145952,0.2028637638052521,-0.12552813951676584,1140,-30.517825031413864,149.40270592097278,,,,0.0,10,4,2,,13.56
146,Southern Basin,2016,0.4214792535853498,-0.538625752875826,0.22794286373082862,-0.15458375029135568,1140,-32.42870986650814,143.6546416956674,,,,0.0,3,5,5,,5.67
259,Northern Basin,2016,0.38485157327223013,-0.4957845609503068,0.20565103014545535,-0.143530107261292,1140,-26.520293411675848,146.75087955841877,,,,0.0,9,5,2,,12.0
11,Southern Basin,2016,0.3210036516813016,-0.481677235099963,0.18367984336804544,-0.16060488038745716,1140,-36.56082144730341,144.25571243014852,,,,0.3155024228901608,5,3,2,,8.57
238,Northern Basin,2016,0.19295807926786487,-0.47800500743708585,0.10618467598604447,-0.20961977275510552,1140,-28.45845852064964,144.4832267740213,,,,0.0,8,2,6,,10.87
13,Southern Basin,2016,0.6610674035833567,-0.637953225385356,0.4568352802705334,-0.1183449737978709,1140,-36.5244469637071,146.23279271838294,,,,0.5735677532359581,3,6,5,,5.04
174,Northern Basin,2016,0.6890091657056883,-0.6560018748028519,0.44553939613678256,-0.11799745859943578,1140,-30.486175402933068,150.4665307365819,,,,0.1316266760075631,12,2,1,,13.03
248,Northern Basin,2016,0.24963655728301773,-0.40771380341841906,0.1557591816918733,-0.14477365913784432,1140,-28.423426392383984,146.98332211066105,,,,0.0,3,2,1,,6.69
15,Wimmera Disconnected,2016,0.21826452371586308,-0.39174240383276715,0.1336859392305615,-0.14773963281331504,1140,-36.50691865110461,143.5037033410514,,,,0.23699198006579653,5,5,3,,9.09
162,Northern Basin,2016,0.2373437227858247,-0.40870653948450375,0.157535350423374,-0.15028643457637236,1140,-30.62389535002289,147.10653832012588,,,,0.0,5,2,1,,11.27
265,Northern Basin,2016,0.37567291200024494,-0.4379312601232251,0.2163410941863072,-0.11248959127383706,1140,-26.491825160226817,148.9234931442528,,,,0.0329690362568896,4,4,4,,5.65
267,Northern Basin,2016,0.25270360903946976,-0.4339787986376046,0.13316642947283264,-0.1593058355667748,1140,-26.49125804104311,144.99525430652986,,,,0.0,3,2,12,,5.37
255,Northern Basin,2016,0.26151279126172766,-0.46377897521517947,0.1424524798000198,-0.17366226862441658,1140,-26.570200864131834,145.84976791615148,,,,0.019568108399987853,6,3,1,,5.7
239,Northern Basin,2016,0.30096825580479397,-0.4055655379002961,0.19070255413115297,-0.12295202041826005,1140,-28.451562643177834,148.59583480811537,,,,0.010922388962227325,10,3,2,,15.94
14,Southern Basin,2016,0.7255562623493113,-0.7354879529360931,0.3370073788658379,-0.15107026682193136,1140,-36.51944682566375,146.93333415569066,,,,0.0,3,5,1,,5.04
149,Lachlan Disconnected,2016,0.33719301057011236,-0.5380989361928481,0.17790178130646278,-0.1879821574876639,1140,-32.38699959684822,146.23728081499522,,,,0.0,5,1,3,,10.11
75,Lachlan Disconnected,2016,0.6611334177356059,-0.669095133101446,0.4221122687241434,-0.13700371276662526,1140,-34.387499821758894,149.72732292153563,,,,0.0,3,2,1,,3.2
16,Southern Basin,2016,0.3179030776866041,-0.47466322531772426,0.18089408714247435,-0.15763670411599293,1140,-36.50622526824205,143.70167127763273,,,,0.17731184975876405,4,3,2,,9.09
261,Northern Basin,2016,0.2764325502058849,-0.4922328426263311,0.13898159041816024,-0.18476668549344466,1140,-26.53822485515291,145.42911227992815,,,,0.0,3,2,1,,6.46
138,Lachlan Disconnected,2016,0.2490011642579747,-0.47975857342691747,0.13360837837333545,-0.1882546783529606,1140,-32.544448278363674,146.6888918882428,,,,0.0,3,3,1,,6.37
266,Northern Basin,2016,0.3083709957531768,-0.48102049421983856,0.13813508264908353,-0.16526389823063242,1140,-26.49148580170649,145.3355336697181,,,,0.0,6,1,2,,8.86
237,Northern Basin,2016,0.2888104400439713,-0.5074185150314081,0.15578691465215508,-0.18892693300125635,1140,-28.48907193585345,144.60862184229092,,,,0.0,4,2,7,,2.51
136,Lachlan Disconnected,2016,0.2908964945809332,-0.4865524257641685,0.15720945835079106,-0.1755728576261278,1140,-32.54074073414157,146.75740691903286,,,,0.0,4,2,3,,7.56
220,Northern Basin,2016,0.27462583141493657,-0.4311274149395756,0.16912805295822228,-0.1488261163977707,1140,-28.53722235867652,147.76195481179684,,,,0.003013999011285402,15,3,7,,30.21
8,Southern Basin,2016,0.6580047013698239,-0.645739036056625,0.44658326369236145,-0.1242415410860454,1140,-36.58990741530415,146.17667627128952,,,,0.020459939438579242,3,3,1,,4.2
228,Northern Basin,2016,0.2263789348681916,-0.49447126856269463,0.11665665146475206,-0.20613118719034013,1140,-28.494712037563684,144.72364874269624,,,,0.0,6,2,9,,10.7
20,Wimmera Disconnected,2016,0.1688067549820004,-0.3287433731318682,0.11965088077521768,-0.12972332188632074,1140,-36.48666918312899,142.61212388414046,,,,0.6055875052064208,6,4,2,,10.85
